brand,model,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,age,Engine_Displacement
25,Urus Base,20069.0,3,4.0L V8 32V GDI DOHC Twin Turbo,0,6,6,1,0,229900.0,3,4.0
53,Avalon Limited,111300.0,3,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,6,6,1,1,7900.0,16,3.683781266631186
4,335 i,123000.0,3,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,0,6,0,1,1,15000.0,15,5.8
5,Continental GT V8 First Edition,27404.0,3,"4L V-8 gasoline direct injection, DOHC, variable valve control,",0,6,6,1,0,199991.0,4,4.0
22,Grand Cherokee Limited,47500.0,3,293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,0,6,0,1,1,31000.0,4,2.5
53,FJ Cruiser Base,92000.0,3,260.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,0,6,0,1,1,27500.0,10,3.5
39,Murano SV,23677.0,3,3.5L V6 24V MPFI DOHC,1,6,6,1,0,29510.0,3,3.2
5,Continental GT GT Speed,1919.0,3,12 Cylinder Engine,0,6,6,1,0,289991.0,2,1.8
18,H3 Base,153692.0,3,242.0HP 3.7L 5 Cylinder Engine Gasoline Fuel,0,6,0,1,1,9995.0,17,3.5
53,Tundra SR,74000.0,1,381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability,0,6,0,0,1,38000.0,6,3.6
24,Telluride SX,26716.0,3,"LAMBDA II 3.8L V-6 gasoline direct injection, DOHC, D-CVVT varia",0,6,0,1,0,47541.0,2,3.0
14,Ranger XLT,115402.0,1,152.0HP 3.0L V6 Cylinder Engine Flex Fuel Capability,0,6,6,1,1,8000.0,25,6.7
43,911 R,12454.0,3,500.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,2,6,0,1,1,210000.0,8,3.0
9,Silverado 1500 High Country,88161.0,3,6.2L V8 16V GDI OHV,0,6,0,0,1,48889.0,4,3.6
9,Silverado 1500 LTZ,62257.0,3,5.3L V8 16V GDI OHV,0,6,6,1,0,42590.0,3,6.0
27,RX 350 F Sport Performance,43277.0,3,3.5L V6 24V PDI DOHC,0,6,0,1,0,43599.0,4,3.683781266631186
13,GTC4Lusso T,8870.0,3,3.9L V8 32V GDI DOHC Twin Turbo,0,6,0,1,1,215000.0,5,6.2
9,Silverado 1500 RST,5006.0,3,5.3L V8 16V GDI OHV,0,6,0,1,0,59590.0,1,3.0
7,Enclave Avenir,31181.0,3,3.6L V6 24V GDI DOHC,0,6,6,0,1,42442.0,3,2.0
25,Huracan EVO Base,6246.0,3,5.2L V10 40V GDI DOHC,3,6,6,1,1,267950.0,4,6.0
39,Altima 2.5 SV,22295.0,3,2.5L I4 16V GDI DOHC,1,6,3,1,0,23599.0,4,5.0
5,Continental GT V8,33000.0,3,542.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,0,6,6,1,1,188500.0,4,4.4
15,Acadia Denali,18083.0,3,3.6L V6 24V GDI DOHC,0,6,0,1,1,43999.0,3,5.3
11,Charger R/T Scat Pack,19000.0,3,485.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,0,6,3,1,1,44888.0,6,5.4
25,Urus Pearl Capsule,3771.0,3,"4L V-8 gasoline direct injection, DOHC, variable valve control,",0,6,6,1,0,259991.0,3,5.7
22,Wrangler Sport,11756.0,3,"2L I-4 gasoline direct injection, DOHC, intercooled turbo, engin",0,6,0,0,0,33400.0,3,5.7
26,Rover Range Rover P530 SE,1869.0,3,4.4L V8 32V GDI DOHC Twin Turbo,0,6,6,1,1,164725.0,1,1.0
36,E-Class E500,153460.0,3,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,0,6,6,0,1,5800.0,19,5.7
36,SL-Class SL500 Roadster,26190.0,3,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,0,6,6,1,1,22000.0,21,6.0
44,2500 Big Horn,27839.0,3,6.4L V8 16V MPFI OHV,3,6,0,1,1,41688.0,6,4.4
7,Enclave Avenir,121521.0,3,3.6L V6 24V GDI DOHC,0,6,6,1,1,26772.0,5,4.2
22,Liberty Renegade,144770.0,3,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,0,6,6,0,1,6500.0,20,2.0
14,Excursion Limited Ultimate,137000.0,0,250.0HP 7.3L 8 Cylinder Engine Diesel Fuel,0,6,6,1,1,15000.0,22,2.0
9,Suburban LTZ,135484.0,3,5.3L V8 16V GDI OHV,3,6,6,1,0,29748.0,8,4.7
17,Odyssey LX,185000.0,3,248.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,6,0,1,1,8900.0,13,2.0
9,Equinox Premier w/2LZ,51133.0,3,2.0L I4 16V GDI DOHC Turbo,0,6,0,0,0,25800.0,4,3.5
22,Grand Cherokee Limited,91677.0,3,3.6L V6 24V MPFI DOHC,0,6,0,1,0,26816.0,6,3.8
43,911 Carrera 4 GTS,1518.0,3,473.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,0,6,2,1,1,194965.0,1,2.0
14,Expedition Max XLT,67072.0,3,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,6,0,1,1,38500.0,4,2.4
14,Ranger XLT SuperCab,192100.0,3,207.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,0,6,6,0,1,6450.0,22,3.5
9,Suburban High Country,59528.0,3,6.2L V8 16V GDI OHV,0,6,0,1,1,68995.0,3,1.5
27,RX 350 F SPORT Appearance,28262.0,3,3.5 Liter,0,6,0,1,0,49998.0,3,4.6
4,530 i xDrive,23195.0,3,2.0L I4 16V GDI DOHC Turbo,0,6,0,1,0,38900.0,4,2.0
22,Grand Cherokee Laredo,118000.0,3,360.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,0,6,0,0,1,12500.0,13,4.3
44,1500 Laramie,16184.0,3,5.7L V8 16V MPFI OHV,0,6,0,1,0,46999.0,2,3.0
36,G 550 4x4 Squared Base,14381.0,3,4.0L V8 32V GDI DOHC Twin Turbo,0,6,0,1,0,204900.0,6,5.6
28,Corsair Standard,4520.0,3,250.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,6,6,1,1,38500.0,2,3.8
27,SC 300 Base,165000.0,3,225.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,0,6,6,1,1,8700.0,26,5.3
28,Navigator L Reserve,49131.0,3,3.5L V6 24V PDI DOHC Twin Turbo,0,6,0,1,0,55460.0,5,5.0
27,RX 350 Base,5040.0,3,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,6,6,0,1,48900.0,3,2.0
7,Enclave Premium,134655.0,3,3.6L V6 24V GDI DOHC,3,6,6,1,1,18051.0,8,3.0
7,Encore GX Essence,35569.0,3,1.3L I3 12V MPFI DOHC Turbo,1,6,6,1,0,21999.0,4,3.6
22,Wrangler Sahara,78000.0,3,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,0,6,0,0,1,22000.0,12,5.6
43,Macan GTS,6483.0,3,2.9L V6 24V GDI DOHC Twin Turbo,3,6,0,1,0,96900.0,1,6.4
14,F-150 XLT SuperCab,187000.0,3,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,0,6,6,1,1,6299.0,20,3.0
15,Sierra 2500 AT4,22600.0,0,6.6L V8 32V DDI OHV Turbo Diesel,0,6,0,1,0,76740.0,2,2.0
15,Acadia Denali,47907.0,3,3.6L V6 24V GDI DOHC,0,6,0,1,1,38436.0,3,6.2
22,Wrangler Sport,109646.0,3,3.8L V6 12V MPFI OHV,0,6,0,1,0,16998.0,13,5.2
22,Grand Cherokee L Laredo,23588.0,3,3.6L V6 24V MPFI DOHC,0,6,0,1,0,38633.0,3,6.4
22,Wrangler Unlimited Sahara,61830.0,3,2.0L I4 16V GDI DOHC Turbo,0,6,0,0,0,39860.0,4,3.4
9,Caprice Classic Base,60000.0,3,260.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,0,6,3,1,0,18500.0,28,6.0
20,QX60 AUTOGRAPH,6000.0,3,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,3,6,2,1,1,57999.0,2,4.6
14,F-150 Platinum,60660.0,3,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,6,0,0,1,46900.0,6,4.0
8,DTS Luxury,130000.0,3,275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,0,6,6,0,1,3499.0,17,2.0
36,GLC 300 Base,42717.0,3,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,6,6,1,1,33500.0,4,2.0
22,Wrangler SE,92000.0,3,150.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,2,6,0,1,1,12500.0,21,4.4
43,Cayenne Turbo GT,1766.0,3,4.0L,0,6,0,1,0,209995.0,2,3.0
31,Cooper S Base,118000.0,3,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,0,6,0,1,1,3600.0,17,6.2
54,Touareg TDI Lux,15167.0,0,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,0,6,0,1,1,35000.0,9,6.2
22,Grand Wagoneer Base,3752.0,3,6.4L V8 16V MPFI OHV,0,6,0,1,1,84620.0,1,2.0
7,Envision Preferred,20104.0,3,2.0L I4 16V GDI DOHC Turbo,0,6,6,1,1,33295.0,3,4.4
7,Envision Essence,28548.0,3,2.5L I4 16V GDI DOHC,3,6,6,1,0,32063.0,4,3.0
22,Wrangler Unlimited Sahara,76313.0,3,2.0L I4 16V GDI DOHC Turbo,0,6,0,1,1,35234.0,4,2.0
22,Wrangler Sport,122945.0,3,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,2,6,2,1,1,13900.0,24,3.5
27,RX 350 Base,103866.0,3,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,6,6,0,1,24700.0,7,4.0
9,Suburban Premier,84224.0,3,5.3L V8 16V GDI OHV,3,6,0,1,1,43775.0,6,2.4
11,Durango SLT,143000.0,3,335.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,0,6,6,1,1,3200.0,20,1.5
9,Impala Base,64500.0,3,180.0HP 3.4L V6 Cylinder Engine Gasoline Fuel,0,6,6,1,1,5900.0,20,2.0
14,Escape SE,71924.0,3,179.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,0,6,6,1,1,13700.0,7,2.0
25,Huracan EVO Coupe,5718.0,3,"5.2L V-10 gasoline direct injection, DOHC, variable valve contro",0,6,6,1,0,279991.0,3,2.5
1,Romeo Giulia Ti,23339.0,3,2.0L I4 16V GDI SOHC Turbo,0,6,0,1,0,34645.0,4,2.7
36,GLC 300 GLC 300,14745.0,3,2.0 Liter Turbo,0,6,0,1,0,38998.0,3,4.0
7,Regal Turbo - Premium 1,190000.0,3,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,6,6,0,1,6000.0,12,2.3
14,Explorer XLT,42609.0,3,2.3L I4 16V GDI DOHC Turbo,0,6,6,0,1,32107.0,4,3.0
9,Colorado ZR2,24915.0,3,3.6L V6 24V GDI DOHC,0,6,0,1,0,44791.0,3,5.3
7,LaCrosse Leather,19079.0,4,182.0HP 2.4L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,0,6,6,1,1,15995.0,12,6.4
8,Escalade Premium,113395.0,1,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,0,6,6,0,1,18800.0,11,3.683781266631186
26,Rover Range Rover Autobiography,1148.0,3,4.4L V8 32V GDI DOHC Twin Turbo,0,6,6,1,0,193063.0,1,3.5
22,Wrangler Unlimited Sport,67499.0,3,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2,6,0,1,1,27500.0,8,3.6
53,4Runner TRD Pro,35048.0,3,4.0L V6 24V MPFI DOHC,0,6,0,1,0,52590.0,3,2.0
4,M240 i xDrive,2010.0,3,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,0,6,0,1,1,55000.0,2,4.0
43,Cayenne Turbo,39611.0,3,4.0L V8 32V GDI DOHC Twin Turbo,0,6,0,1,0,89900.0,4,4.4
5,Continental GT Speed,714.0,3,6.0L W12 48V PDI DOHC Twin Turbo,0,6,6,1,1,349950.0,1,6.2
22,New Compass Trailhawk,119000.0,3,180.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,0,7,0,1,1,15900.0,7,3.0
30,Air Grand Touring,3552.0,2,536.0HP Electric Motor Electric Fuel System,0,7,6,1,1,119999.0,2,3.0
3,R8 5.2 V10,8940.0,3,5.2L V10 40V PDI DOHC,3,7,0,1,0,144900.0,6,2.4
30,Air Grand Touring,4900.0,2,536.0HP Electric Motor Electric Fuel System,0,7,0,1,1,99000.0,2,4.7
21,XF 35t R-Sport,48000.0,3,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,0,7,0,0,1,30000.0,7,3.683781266631186
36,SLC 300 Base,33000.0,3,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,3,7,0,0,1,29900.0,6,6.0
3,A5 2.0T Premium,92203.0,3,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,7,6,1,1,9995.0,13,2.5
53,Corolla LE,72348.0,3,132.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,0,7,3,0,1,9995.0,14,3.6
26,Rover LR3 HSE,153843.0,3,300.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,0,7,6,0,1,9950.0,18,3.7
11,Ram 2500 Laramie Quad Cab,218000.0,3,330.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,0,7,3,1,1,12990.0,18,3.6
43,Cayman Base,79000.0,3,275.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,0,7,0,0,1,42999.0,10,6.2
24,Sportage Nightfall,9686.0,3,2.4L I4 16V GDI DOHC,3,7,0,1,1,30990.0,2,4.0
8,ATS 3.6L Luxury,25000.0,3,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,0,7,6,1,1,17999.0,8,6.2
34,MX-5 Miata Grand Touring,81400.0,3,166.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2,7,0,0,1,11000.0,17,2.5
39,Titan XD S,53677.0,3,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,0,7,3,1,1,27900.0,5,3.683781266631186
43,911 Carrera 4S,25568.0,3,3.0L H6 24V GDI DOHC Twin Turbo,2,7,0,1,1,134999.0,4,3.5
28,MKC Select,49814.0,3,2.0L I4 16V GDI DOHC Turbo,3,7,6,1,0,26545.0,5,3.683781266631186
43,718 Cayman S,9500.0,3,350.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,0,7,0,0,1,69000.0,5,3.5
9,Corvette Base,143095.0,3,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,0,7,0,1,1,16000.0,19,5.3
3,SQ7 4.0T,28927.0,3,4.0L V8 32V GDI DOHC Twin Turbo,0,7,0,1,0,74900.0,2,3.683781266631186
52,Model X Long Range,15443.0,2,670.0HP Electric Motor Electric Fuel System,0,7,0,1,1,84500.0,2,3.0
8,Escalade Sport Platinum,15689.0,0,3.0L I6 24V DDI DOHC Turbo Diesel,0,7,0,1,0,97952.0,3,3.5
38,Eclipse Spyder GS,90400.0,3,140.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,0,7,0,1,1,4495.0,23,3.0
0,Integra LS,120000.0,3,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,0,7,0,0,1,5500.0,26,3.6
4,M6 Base,18651.0,3,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,0,7,0,1,1,59549.0,9,1.6
45,R1S Adventure Package,655.0,2,835.0HP Electric Motor Electric Fuel System,0,7,8,1,1,94500.0,1,3.0
26,Rover Range Rover Evoque SE,38356.0,3,2.0 Liter,0,7,6,1,0,36598.0,4,4.2
14,Transit Connect XL,66770.0,1,169.0HP 2.5L 4 Cylinder Engine Flex Fuel Capability,0,7,0,1,0,21500.0,6,2.7
8,SRX Luxury Collection,61549.0,3,3.6 Liter SIDI DOHC,0,7,6,0,0,19998.0,8,4.6
53,Yaris Base,138071.0,3,106.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,2,7,3,1,1,5000.0,14,5.4
27,GX 460 Base,64000.0,3,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,0,7,2,1,1,37300.0,6,3.5
13,California T,20000.0,3,553.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,0,7,2,0,1,124990.0,9,5.0
27,ES 350 Base,146000.0,3,272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,7,6,1,1,8995.0,16,3.0
28,Navigator Select,158000.0,3,380.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,7,6,1,1,19780.0,8,5.3
44,1500 Laramie,38012.0,3,5.7L V8 16V MPFI OHV,0,7,0,1,1,45277.0,3,3.0
36,AMG GT AMG GT S,9738.0,3,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,0,7,0,1,1,85500.0,8,3.6
0,TLX A-Spec,16878.0,3,2.0L I4 16V GDI DOHC Turbo,0,7,6,1,1,38781.0,3,2.0
45,R1S Adventure Package,250.0,2,835.0HP Electric Motor Electric Fuel System,0,7,0,1,0,94000.0,1,3.5
26,Rover Range Rover Velar P250 S R-Dynamic,29500.0,3,247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,7,9,1,1,45000.0,4,3.0
22,Gladiator Overland,7388.0,3,3.6L V6 24V MPFI DOHC,0,7,0,1,1,43663.0,3,2.7
9,Corvette Base,7666.0,3,340.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,0,7,0,1,1,39500.0,26,3.6
18,H2 SUT,89900.0,3,325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,0,7,6,1,1,29994.0,18,2.0
15,Terrain SLT,32652.0,3,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,0,7,2,1,1,6500.0,14,2.3
44,1500 TRX,24058.0,3,"HEMI 6.2L V-8 intercooled supercharger, premium unleaded, engine",0,7,0,1,0,81900.0,2,2.0
2,Martin V8 Vantage Base,62378.0,3,380.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,2,7,6,0,1,33995.0,16,3.9
14,Bronco Sport Outer Banks,31654.0,3,1.5L I3 12V PDI DOHC Turbo,0,7,6,1,0,33410.0,3,1.8
55,S40 T5,257700.0,3,218.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,2,7,6,1,1,3550.0,19,6.0
25,Murcielago Base,10000.0,3,571.0HP 6.2L 12 Cylinder Engine Gasoline Fuel,0,7,0,1,1,259000.0,18,4.0
9,Tahoe LT,92530.0,1,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,0,7,0,0,1,18500.0,13,2.5
43,718 Cayman GTS,16280.0,3,365.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,0,7,0,1,1,85500.0,6,2.0
43,Cayman Base,77000.0,3,265.0HP 2.9L Flat 6 Cylinder Engine Gasoline Fuel,0,7,6,1,1,32000.0,13,3.683781266631186
44,1500 Longhorn,4285.0,3,5.7L V8 16V MPFI OHV,0,7,0,1,1,65688.0,1,4.0
9,Bolt EUV Premier,31000.0,2,200.0HP Electric Motor Electric Fuel System,0,7,9,1,1,36000.0,2,2.0
8,Escalade EXT Base,155000.0,1,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,0,7,6,0,1,16900.0,15,3.0
32,Quattroporte Base,32000.0,3,394.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,0,7,6,0,1,2954083.0,19,3.5
53,Sienna LE,76000.0,3,266.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,7,3,1,1,18300.0,9,4.0
44,2500 Tradesman,1300.0,3,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,0,7,0,1,1,48000.0,2,5.3
15,Yukon Denali,36526.0,3,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,0,7,0,1,1,57850.0,5,2.0
11,Caliber Express,102681.0,3,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2,7,0,1,1,6000.0,14,3.0
14,Mustang Mach-E Premium,17850.0,2,266.0HP Electric Motor Electric Fuel System,0,7,0,1,1,41999.0,3,3.0
9,Silverado 1500 1LT,81000.0,1,285.0HP 4.3L V6 Cylinder Engine Flex Fuel Capability,0,7,3,1,1,32000.0,6,2.0
4,X6 xDrive50i,78500.0,3,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,0,7,2,0,1,42000.0,7,3.0
14,F-150 SVT Raptor,89988.0,3,411.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,0,7,7,0,1,42500.0,10,6.7
38,Eclipse GS,189500.0,3,162.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,2,7,0,1,1,6000.0,16,3.0
26,Rover Discovery Sport S R-Dynamic,23568.0,3,2.0 Liter,0,7,6,1,0,44998.0,2,3.5
24,Optima EX,109580.0,3,192.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,0,7,0,0,1,11900.0,9,5.0
36,SLK-Class SLK230 Kompressor,33272.0,3,192.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,0,7,3,0,1,11900.0,21,4.3
22,Wrangler SE,71000.0,3,150.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,2,7,3,1,1,12499.0,21,4.3
4,M5 Base,47700.0,3,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,0,7,9,0,1,54999.0,6,3.6
5,Continental GT V8,10972.0,3,4.0L V8 32V GDI DOHC Twin Turbo,0,7,0,1,1,217950.0,2,2.5
14,Mustang GT,87500.0,3,315.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,0,7,0,0,1,14900.0,14,3.5
34,Mazda3 FWD w/Premium Package,21701.0,3,2.5L I4 16V,3,7,0,1,0,25099.0,2,5.3
24,K5 GT-Line,10971.0,3,1.6L I4 16V GDI DOHC Turbo,0,7,0,1,0,29998.0,2,3.0
9,Camaro ZL1,2950.0,3,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,0,7,3,1,1,74500.0,1,6.2
9,SSR Base,122961.0,3,6.0L V8 16V MPFI OHV,0,7,6,1,1,20995.0,19,3.5
26,Rover Range Rover Sport First Edition,3534.0,4,4.4 Liter,0,7,0,1,0,143998.0,1,3.5
36,SL-Class SL 550,41314.0,3,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,0,7,9,0,1,30999.0,13,6.0
9,S-10 LS Crew Cab,139000.0,3,190.0HP 4.3L V6 Cylinder Engine Gasoline Fuel,0,7,3,1,1,7000.0,23,3.5
24,Telluride S,74026.0,3,3.8L V6 24V GDI DOHC,0,7,0,1,0,32913.0,4,3.683781266631186
22,Wagoneer Series III,17381.0,3,5.7L V8 16V MPFI OHV,0,7,0,1,1,69685.0,2,3.8
24,EV6 GT-Line,4820.0,2,320.0HP Electric Motor Electric Fuel System,0,7,0,1,1,47500.0,2,2.5
54,Touareg V6 Executive,50600.0,3,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,0,7,2,0,1,28890.0,7,5.0
11,Dakota SLT,141800.0,3,230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,0,7,3,0,1,5700.0,21,3.0
9,Camaro 2SS,2300.0,3,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2,7,0,1,1,51500.0,1,5.6
32,GranTurismo MC,18000.0,3,454.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,0,7,0,1,1,67000.0,6,3.5
15,Sierra 2500 AT4,31681.0,3,6.6L V8 16V GDI OHV,0,7,0,0,0,67963.0,2,3.5
8,XT6 Sport AWD,24114.0,3,3.6L V6 24V GDI DOHC,0,7,0,0,0,49427.0,4,3.0
11,Ram 1500 SRT-10 Quad Cab,138450.0,3,500.0HP 8.3L 10 Cylinder Engine Gasoline Fuel,0,7,0,0,1,19000.0,19,2.0
7,LaCrosse CX,53000.0,3,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,0,7,3,1,1,6500.0,17,5.2
24,Optima LX,100331.0,3,200.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,0,7,0,0,1,6900.0,13,3.6
9,SSR Base,87500.0,3,300.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,0,7,0,1,1,16999.0,21,6.0
52,Model Y Long Range,14642.0,2,425.0HP Electric Motor Electric Fuel System,0,7,0,1,1,48500.0,3,3.5
9,Colorado Z71,20909.0,3,3.6L V6 24V GDI DOHC,0,7,0,1,1,35387.0,4,4.0
50,WRX Premium,62662.0,3,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2,7,0,0,1,24000.0,7,3.5
20,Q50 Premium,79785.0,3,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,0,7,9,0,1,16488.0,10,2.0
50,Impreza 2.0i Sport,44000.0,3,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2,7,0,1,1,23500.0,7,3.0
39,370Z Base,106700.0,3,332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,2,7,0,1,1,17500.0,11,6.2
8,CTS Luxury,62500.0,3,270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,0,7,6,0,1,18955.0,12,3.683781266631186
14,Mustang GT Premium,3000.0,3,460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2,7,0,1,1,49500.0,3,6.6
34,MX-5 Miata Grand Touring,33576.0,3,167.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2,7,6,1,1,18900.0,12,2.5
20,G37 x,120000.0,3,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,0,7,0,0,1,14500.0,12,4.0
4,328 i,206000.0,3,190.0HP 2.8L Straight 6 Cylinder Engine Gasoline Fuel,2,7,0,0,1,15900.0,27,3.4
24,Sportage S,16949.0,3,2.4L I4 16V GDI DOHC,3,7,0,1,1,24995.0,3,3.7
9,Corvette Base,28150.0,3,430.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,0,7,6,1,1,31000.0,16,3.5
36,CLA-Class CLA 250,76753.0,3,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,7,0,0,1,15999.0,9,2.0
4,X6 xDrive40i,16307.0,4,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,0,7,9,1,1,71400.0,1,5.0
16,G80 3.3T Sport,57500.0,3,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,0,7,0,1,1,32990.0,5,6.2
50,WRX Limited,91000.0,3,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2,7,0,0,1,19000.0,9,5.3
3,RS 4 4.2 quattro L,146500.0,3,420.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,2,7,0,0,1,30000.0,16,3.8
14,Mustang GT Premium,101000.0,3,412.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2,7,0,1,1,18500.0,13,2.5
9,Silverado 1500 Limited High Country,2550.0,3,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,0,7,0,1,1,60000.0,2,3.0
34,RX-8 Grand Touring,81219.0,3,232.0HP 1.3L Rotary engine Gasoline Fuel,2,7,0,1,1,8500.0,16,4.7
43,911 Carrera S,20561.0,3,420.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,2,7,0,1,1,105000.0,7,6.2
14,Mustang Premium,126000.0,3,210.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,0,7,0,1,1,9000.0,17,3.8
34,Mazda3 i Sport,162000.0,3,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,7,0,1,1,11500.0,9,3.5
4,M3 Base,77800.0,3,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,2,7,0,1,1,28500.0,16,3.5
27,IS 350 Base,123000.0,3,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,7,0,0,1,18000.0,10,6.2
